candidate_id	score	rank
CAND_0012656	83.5445	939
CAND_0087412	83.5396	940
CAND_0077988	83.522	941
CAND_0084143	83.5205	942
CAND_0004978	83.5108	943
CAND_0076474	83.5031	944
CAND_0031796	83.5014	945
CAND_0091836	83.4997	946
CAND_0025104	83.4977	947
CAND_0038047	83.4813	948
CAND_0088031	83.4749	949
CAND_0001481	83.4711	950
CAND_0022843	83.4679	951
CAND_0013229	83.4641	952
CAND_0086585	83.4621	953
CAND_0022695	83.4562	954
CAND_0045407	83.4538	955
CAND_0029872	83.4537	956
CAND_0045831	83.4529	957
CAND_0070976	83.4509	958
CAND_0052433	83.4465	959
CAND_0034398	83.4313	960
CAND_0051793	83.4307	961
CAND_0008906	83.4249	962
CAND_0029448	83.42	963
CAND_0096505	83.4182	964
CAND_0015513	83.4177	965
CAND_0016425	83.4152	966
CAND_0093965	83.4107	967
CAND_0005716	83.3969	968
CAND_0081576	83.3843	969
CAND_0098299	83.3611	970
CAND_0039463	83.3595	971
CAND_0043416	83.3511	972
CAND_0018851	83.348	973
CAND_0011615	83.3459	974
CAND_0045927	83.3413	975
CAND_0060972	83.3412	976
CAND_0073469	83.3411	977
CAND_0095727	83.336	978
CAND_0048089	83.3337	979
CAND_0085441	83.3284	980
CAND_0065838	83.3243	981
CAND_0025018	83.3225	982
CAND_0036099	83.3183	983
CAND_0038867	83.3161	984
CAND_0088165	83.3151	985
CAND_0071093	83.3108	986
CAND_0004123	83.3072	987
CAND_0007481	83.3042	988
CAND_0023359	83.3022	989
CAND_0000770	83.3003	990
CAND_0036802	83.2978	991
CAND_0001820	83.2949	992
CAND_0036013	83.2747	993
CAND_0094185	83.2697	994
CAND_0065941	83.2621	995
CAND_0081113	83.2517	996
CAND_0029591	83.2371	997
CAND_0087082	83.2369	998
CAND_0054160	83.2362	999
CAND_0071691	83.2352	1000
CAND_0028235	83.2345	1001
CAND_0052559	83.2119	1002
CAND_0020441	83.2049	1003
CAND_0059015	83.2047	1004
CAND_0000722	83.2023	1005
CAND_0096614	83.2011	1006
CAND_0098966	83.1974	1007
CAND_0004361	83.1957	1008
CAND_0082905	83.195	1009
CAND_0058965	83.1766	1010
CAND_0031765	83.1659	1011
CAND_0089595	83.1627	1012
CAND_0020825	83.1555	1013
CAND_0096941	83.1429	1014
CAND_0059613	83.1418	1015
CAND_0023896	83.1407	1016
CAND_0024330	83.1387	1017
CAND_0013185	83.1356	1018
CAND_0001433	83.1317	1019
CAND_0041870	83.1301	1020
CAND_0024288	83.1289	1021
CAND_0064801	83.1192	1022
CAND_0059026	83.1191	1023
CAND_0081677	83.1132	1024
CAND_0066707	83.1088	1025
CAND_0042868	83.1016	1026
CAND_0098621	83.0984	1027
CAND_0013324	83.0919	1028
CAND_0056324	83.0898	1029
CAND_0032992	83.0879	1030
CAND_0038954	83.0772	1031
CAND_0076096	83.0723	1032
CAND_0055105	83.0715	1033
CAND_0096206	83.0703	1034
CAND_0019175	83.0697	1035
CAND_0009190	83.0624	1036
CAND_0084309	83.0573	1037
CAND_0066599	83.052	1038
CAND_0029034	83.0497	1039
CAND_0076025	83.0479	1040
CAND_0011147	83.0478	1041
CAND_0043399	83.0457	1042
CAND_0021974	83.0403	1043
CAND_0080360	83.04	1044
CAND_0026419	83.0345	1045
CAND_0093942	83.0224	1046
CAND_0031377	83.0166	1047
CAND_0037391	83.0138	1048
CAND_0034020	83.0124	1049
CAND_0033562	83.0096	1050
CAND_0024068	82.9913	1051
CAND_0024644	82.9804	1052
CAND_0091067	82.9782	1053
CAND_0078233	82.9774	1054
CAND_0022558	82.9767	1055
CAND_0066628	82.9717	1056
CAND_0066945	82.9689	1057
CAND_0097598	82.9619	1058
CAND_0020781	82.9517	1059
CAND_0040309	82.9494	1060
CAND_0051689	82.949	1061
CAND_0085224	82.9464	1062
CAND_0046204	82.9448	1063
CAND_0049541	82.9399	1064
CAND_0088647	82.9313	1065
CAND_0076282	82.9057	1066
CAND_0049122	82.8936	1067
CAND_0065794	82.8884	1068
CAND_0042023	82.8872	1069
CAND_0068918	82.8871	1070
CAND_0088640	82.8803	1071
CAND_0060716	82.8799	1072
CAND_0001544	82.8767	1073
CAND_0050589	82.8638	1074
CAND_0075034	82.8636	1075
CAND_0041532	82.8631	1076
CAND_0059281	82.8601	1077
CAND_0019222	82.85	1078
CAND_0024531	82.8379	1079
CAND_0052464	82.8372	1080
CAND_0095524	82.8317	1081
CAND_0077431	82.8196	1082
CAND_0036942	82.8185	1083
CAND_0090967	82.8151	1084
CAND_0017349	82.8131	1085
CAND_0099661	82.8029	1086
CAND_0005610	82.7909	1087
CAND_0081206	82.79	1088
CAND_0060109	82.785	1089
CAND_0094541	82.7847	1090
CAND_0048934	82.7817	1091
CAND_0011284	82.7777	1092
CAND_0017726	82.7757	1093
CAND_0019460	82.7721	1094
CAND_0037713	82.7711	1095
CAND_0086963	82.7702	1096
CAND_0086549	82.7692	1097
CAND_0023216	82.7668	1098
CAND_0042618	82.7663	1099
CAND_0029817	82.7652	1100
CAND_0038087	82.758	1101
CAND_0036114	82.757	1102
CAND_0078384	82.7548	1103
CAND_0061391	82.7302	1104
CAND_0091691	82.7245	1105
CAND_0074559	82.7205	1106
CAND_0097876	82.7156	1107
CAND_0063892	82.7147	1108
CAND_0044023	82.7137	1109
CAND_0020992	82.7128	1110
CAND_0064638	82.7123	1111
CAND_0056726	82.7079	1112
CAND_0094585	82.707	1113
CAND_0091756	82.6921	1114
CAND_0054057	82.6914	1115
CAND_0015631	82.6896	1116
CAND_0047215	82.6822	1117
CAND_0069627	82.678	1118
CAND_0037643	82.6693	1119
CAND_0074721	82.6683	1120
CAND_0050524	82.6661	1121
CAND_0054257	82.6571	1122
CAND_0036303	82.6447	1123
CAND_0092949	82.6443	1124
CAND_0020654	82.6302	1125
CAND_0065302	82.6301	1126
CAND_0000297	82.6279	1127
CAND_0026461	82.6188	1128
CAND_0021571	82.6176	1129
CAND_0007858	82.6157	1130
CAND_0090385	82.6154	1131
CAND_0091446	82.6138	1132
CAND_0053136	82.605	1133
CAND_0083436	82.6021	1134
CAND_0023970	82.6006	1135
CAND_0094889	82.5953	1136
CAND_0000388	82.5937	1137
CAND_0026633	82.5912	1138
CAND_0036428	82.5856	1139
CAND_0098955	82.585	1140
CAND_0067303	82.5804	1141
CAND_0008597	82.5746	1142
CAND_0009539	82.5726	1143
CAND_0091460	82.5708	1144
CAND_0086548	82.5688	1145
CAND_0018671	82.5674	1146
CAND_0023229	82.5634	1147
CAND_0088799	82.5578	1148
CAND_0073874	82.5568	1149
CAND_0030821	82.5537	1150
CAND_0044395	82.5522	1151
CAND_0068060	82.55	1152
CAND_0018070	82.5346	1153
CAND_0056302	82.5334	1154
CAND_0038400	82.5289	1155
CAND_0093621	82.5264	1156
CAND_0098003	82.5246	1157
CAND_0077904	82.5202	1158
CAND_0097731	82.5169	1159
CAND_0013636	82.5119	1160
CAND_0073671	82.505	1161
CAND_0073313	82.5004	1162
CAND_0050485	82.4986	1163
CAND_0099255	82.491	1164
CAND_0051202	82.4896	1165
CAND_0095048	82.4886	1166
CAND_0093025	82.4863	1167
CAND_0004750	82.4816	1168
CAND_0082237	82.4798	1169
CAND_0019755	82.4777	1170
CAND_0030392	82.4616	1171
CAND_0072860	82.4512	1172
CAND_0088411	82.451	1173
CAND_0084394	82.4458	1174
CAND_0046141	82.4421	1175
CAND_0002997	82.4373	1176
CAND_0052736	82.4365	1177
CAND_0030754	82.4338	1178
CAND_0022180	82.4331	1179
CAND_0036480	82.4281	1180
CAND_0083308	82.4247	1181
CAND_0006010	82.421	1182
CAND_0092495	82.4209	1183
CAND_0039982	82.4119	1184
CAND_0041349	82.4102	1185
CAND_0030446	82.4014	1186
CAND_0023179	82.3991	1187
CAND_0012955	82.3961	1188
CAND_0038458	82.3948	1189
CAND_0035180	82.3947	1190
CAND_0072672	82.393	1191
CAND_0047232	82.3849	1192
CAND_0092195	82.3768	1193
CAND_0005147	82.3766	1194
CAND_0029676	82.3677	1195
CAND_0025552	82.3662	1196
CAND_0015568	82.3661	1197
CAND_0052986	82.3613	1198
CAND_0036202	82.3435	1199
CAND_0089446	82.3388	1200
CAND_0079123	82.3383	1201
CAND_0020529	82.3266	1202
CAND_0028680	82.3252	1203
CAND_0031803	82.3179	1204
CAND_0064370	82.3168	1205
CAND_0006092	82.3149	1206
CAND_0021903	82.3106	1207
CAND_0000304	82.301	1208
CAND_0061292	82.2995	1209
CAND_0002511	82.2993	1210
CAND_0030179	82.2966	1211
CAND_0024899	82.2943	1212
CAND_0009759	82.2931	1213
CAND_0016197	82.2851	1214
CAND_0078586	82.2794	1215
CAND_0037203	82.2779	1216
CAND_0041119	82.2749	1217
CAND_0018007	82.2697	1218
CAND_0061710	82.267	1219
CAND_0063323	82.2669	1220
CAND_0056998	82.2647	1221
CAND_0091375	82.2623	1222
CAND_0079168	82.2565	1223
CAND_0015831	82.247	1224
CAND_0084780	82.2444	1225
CAND_0013222	82.2429	1226
CAND_0061034	82.2419	1227
CAND_0083062	82.2415	1228
CAND_0066886	82.241	1229
CAND_0097642	82.2399	1230
CAND_0033241	82.2372	1231
CAND_0096130	82.2363	1232
CAND_0062950	82.2346	1233
CAND_0047526	82.2292	1234
CAND_0003260	82.2291	1235
CAND_0014067	82.227	1236
CAND_0042018	82.2229	1237
CAND_0034376	82.2219	1238
CAND_0051207	82.2122	1239
CAND_0082407	82.2116	1240
CAND_0005014	82.2097	1241
CAND_0025660	82.2076	1242
CAND_0043971	82.2072	1243
CAND_0020828	82.2039	1244
CAND_0078875	82.2038	1245
CAND_0068937	82.1993	1246
CAND_0072652	82.192	1247
CAND_0035847	82.1899	1248
CAND_0086350	82.186	1249
CAND_0097590	82.1853	1250
CAND_0012547	82.1846	1251
CAND_0083004	82.1828	1252
CAND_0029641	82.178	1253
CAND_0036786	82.177	1254
CAND_0032057	82.1753	1255
CAND_0086168	82.1677	1256
CAND_0090800	82.1667	1257
CAND_0059324	82.1631	1258
CAND_0075554	82.1607	1259
CAND_0051297	82.1575	1260
CAND_0024084	82.1557	1261
CAND_0034369	82.1534	1262
CAND_0082824	82.1516	1263
CAND_0084838	82.1492	1264
CAND_0085475	82.1364	1265
CAND_0007177	82.1355	1266
CAND_0071858	82.1335	1267
CAND_0001759	82.1274	1268
CAND_0077372	82.1272	1269
CAND_0056522	82.1239	1270
CAND_0014461	82.1234	1271
CAND_0047280	82.1223	1272
CAND_0049740	82.1214	1273
CAND_0005342	82.1069	1274
CAND_0064475	82.104	1275
CAND_0053694	82.0988	1276
CAND_0068970	82.0985	1277
CAND_0021117	82.0944	1278
CAND_0009452	82.0746	1279
CAND_0050222	82.0709	1280
CAND_0069795	82.0677	1281
CAND_0009683	82.0657	1282
CAND_0067942	82.065	1283
CAND_0052875	82.0648	1284
CAND_0075928	82.0646	1285
CAND_0007207	82.0579	1286
CAND_0006088	82.0548	1287
CAND_0010063	82.0521	1288
CAND_0084737	82.0515	1289
CAND_0054310	82.0511	1290
CAND_0016289	82.0506	1291
CAND_0024942	82.0492	1292
CAND_0065606	82.0454	1293
CAND_0080186	82.0448	1294
CAND_0049425	82.0442	1295
CAND_0035487	82.0366	1296
CAND_0034053	82.0332	1297
CAND_0094076	82.0303	1298
CAND_0045064	82.0296	1299
CAND_0094144	82.0263	1300
CAND_0065839	82.0254	1301
CAND_0057320	82.0242	1302
CAND_0018185	82.0225	1303
CAND_0002534	82.0105	1304
CAND_0050348	82	1305
CAND_0020544	81.9995	1306
CAND_0030104	81.9994	1307
CAND_0019289	81.997	1308
CAND_0071733	81.9922	1309
CAND_0034374	81.9903	1310
CAND_0026917	81.9878	1311
CAND_0020303	81.9816	1312
CAND_0010363	81.9814	1313
CAND_0024177	81.9757	1314
CAND_0027954	81.9649	1315
CAND_0089859	81.9584	1316
CAND_0017378	81.956	1317
CAND_0059161	81.9535	1318
CAND_0057970	81.9486	1319
CAND_0052016	81.9453	1320
CAND_0028971	81.943	1321
CAND_0040865	81.9395	1322
CAND_0073084	81.9388	1323
CAND_0081467	81.9364	1324
CAND_0065117	81.9362	1325
CAND_0083549	81.9354	1326
CAND_0016433	81.93	1327
CAND_0055067	81.9295	1328
CAND_0069267	81.9278	1329
CAND_0020222	81.9271	1330
CAND_0052488	81.9204	1331
CAND_0037446	81.9181	1332
CAND_0079545	81.9173	1333
CAND_0027704	81.9162	1334
CAND_0043540	81.9074	1335
CAND_0069441	81.9029	1336
CAND_0087911	81.9026	1337
CAND_0015467	81.8978	1338
CAND_0082330	81.8904	1339
CAND_0079118	81.8898	1340
CAND_0031468	81.8896	1341
CAND_0083564	81.8836	1342
CAND_0094966	81.8767	1343
CAND_0086701	81.8753	1344
CAND_0066324	81.8741	1345
CAND_0056720	81.8739	1346
CAND_0096408	81.8669	1347
CAND_0027671	81.866	1348
CAND_0009812	81.8659	1349
CAND_0060936	81.8602	1350
CAND_0001406	81.8591	1351
CAND_0079691	81.8584	1352
CAND_0073077	81.8578	1353
CAND_0097681	81.8502	1354
CAND_0064269	81.8491	1355
CAND_0034605	81.8464	1356
CAND_0087152	81.845	1357
CAND_0038833	81.8442	1358
CAND_0063954	81.8435	1359
CAND_0054256	81.8412	1360
CAND_0053323	81.8394	1361
CAND_0075534	81.8268	1362
CAND_0087527	81.825	1363
CAND_0083005	81.8236	1364
CAND_0059493	81.8223	1365
CAND_0006198	81.8209	1366
CAND_0065111	81.8179	1367
CAND_0001206	81.8107	1368
CAND_0060786	81.7945	1369
CAND_0081457	81.789	1370
CAND_0053718	81.783	1371
CAND_0048439	81.7774	1372
CAND_0008652	81.7743	1373
CAND_0010097	81.7742	1374
CAND_0023853	81.7738	1375
CAND_0085950	81.7734	1376
CAND_0035301	81.7723	1377
CAND_0049237	81.7721	1378
CAND_0057972	81.7622	1379
CAND_0047331	81.7614	1380
CAND_0053636	81.7527	1381
CAND_0084902	81.7368	1382
CAND_0062515	81.7323	1383
CAND_0054248	81.7306	1384
CAND_0072557	81.7286	1385
CAND_0056994	81.7217	1386
CAND_0081172	81.7196	1387
CAND_0048056	81.7165	1388
CAND_0011128	81.7144	1389
CAND_0086939	81.7135	1390
CAND_0077922	81.7132	1391
CAND_0066320	81.713	1392
CAND_0002364	81.7061	1393
CAND_0045970	81.7031	1394
CAND_0067422	81.7021	1395
CAND_0036818	81.6934	1396
CAND_0095251	81.6903	1397
CAND_0052985	81.6895	1398
CAND_0008212	81.6795	1399
CAND_0056130	81.6768	1400
CAND_0074723	81.6753	1401
CAND_0049246	81.6726	1402
CAND_0013743	81.6669	1403
CAND_0083352	81.6626	1404
CAND_0017839	81.6599	1405
CAND_0045047	81.6594	1406
CAND_0081928	81.6581	1407
CAND_0008875	81.6575	1408
CAND_0094614	81.6541	1409
CAND_0071763	81.6523	1410
CAND_0038690	81.6481	1411
CAND_0042378	81.6451	1412
CAND_0098016	81.6374	1413
CAND_0015015	81.629	1414
CAND_0054864	81.6261	1415
CAND_0060806	81.6254	1416
CAND_0056395	81.6213	1417
CAND_0034482	81.6213	1418
CAND_0017540	81.6196	1419
CAND_0099165	81.6193	1420
CAND_0029463	81.6181	1421
CAND_0040766	81.6096	1422
CAND_0048342	81.6036	1423
CAND_0021427	81.6011	1424
CAND_0080173	81.6008	1425
CAND_0005755	81.5992	1426
CAND_0076600	81.5965	1427
CAND_0072678	81.5964	1428
CAND_0005662	81.5949	1429
CAND_0036707	81.5926	1430
CAND_0021031	81.5883	1431
CAND_0085842	81.5858	1432
CAND_0030080	81.5803	1433
CAND_0050594	81.5796	1434
CAND_0001555	81.5754	1435
CAND_0064975	81.5711	1436
CAND_0008809	81.5708	1437
CAND_0071027	81.5641	1438
CAND_0019105	81.5514	1439
CAND_0091686	81.5412	1440
CAND_0065321	81.5329	1441
CAND_0019916	81.5295	1442
CAND_0005085	81.5284	1443
CAND_0062971	81.5268	1444
CAND_0066268	81.5247	1445
CAND_0075448	81.5238	1446
CAND_0035867	81.5217	1447
CAND_0018307	81.5215	1448
CAND_0071638	81.5209	1449
CAND_0051575	81.5196	1450
CAND_0041276	81.519	1451
CAND_0059678	81.5086	1452
CAND_0014313	81.5067	1453
CAND_0079447	81.5054	1454
CAND_0046069	81.4941	1455
CAND_0075206	81.4921	1456
CAND_0071936	81.4838	1457
CAND_0052600	81.482	1458
CAND_0043034	81.4786	1459
CAND_0071857	81.4759	1460
CAND_0032730	81.4722	1461
CAND_0022097	81.4707	1462
CAND_0065067	81.467	1463
CAND_0053102	81.4665	1464
CAND_0045085	81.4659	1465
CAND_0091452	81.4648	1466
CAND_0046266	81.4615	1467
CAND_0016943	81.4577	1468
CAND_0058257	81.4575	1469
CAND_0090832	81.4544	1470
CAND_0052750	81.4535	1471
CAND_0074237	81.4532	1472
CAND_0055026	81.4491	1473
CAND_0039187	81.4466	1474
CAND_0062578	81.4417	1475
CAND_0071770	81.4404	1476
CAND_0026621	81.4348	1477
CAND_0096651	81.433	1478
CAND_0061296	81.4316	1479
CAND_0069967	81.4311	1480
CAND_0039504	81.4283	1481
CAND_0005495	81.4255	1482
CAND_0071052	81.4243	1483
CAND_0077072	81.4142	1484
CAND_0038721	81.4107	1485
CAND_0069038	81.4103	1486
CAND_0075106	81.4079	1487
CAND_0096777	81.4074	1488
CAND_0062973	81.3985	1489
CAND_0049514	81.3974	1490
CAND_0041321	81.3916	1491
CAND_0081163	81.3873	1492
CAND_0089982	81.3863	1493
CAND_0096690	81.385	1494
CAND_0090644	81.3812	1495
CAND_0054515	81.38	1496
CAND_0005671	81.3751	1497
CAND_0037883	81.3742	1498
CAND_0088076	81.373	1499
CAND_0041361	81.3687	1500
CAND_0000956	81.3682	1501
CAND_0014195	81.3682	1502
CAND_0028118	81.3656	1503
CAND_0082866	81.3655	1504
CAND_0046105	81.3554	1505
CAND_0083726	81.3553	1506
CAND_0014819	81.3549	1507
CAND_0025425	81.3497	1508
CAND_0072974	81.3468	1509
CAND_0018421	81.345	1510
CAND_0085171	81.3406	1511
CAND_0008466	81.3405	1512
CAND_0065108	81.3384	1513
CAND_0014179	81.332	1514
CAND_0064841	81.3316	1515
CAND_0015436	81.3312	1516
CAND_0043633	81.3301	1517
CAND_0076946	81.3279	1518
CAND_0063826	81.3244	1519
CAND_0001113	81.3186	1520
CAND_0099054	81.3144	1521
CAND_0076990	81.3107	1522
CAND_0025603	81.3073	1523
CAND_0057791	81.3001	1524
CAND_0073287	81.2961	1525
CAND_0028590	81.293	1526
CAND_0025499	81.2925	1527
CAND_0087083	81.2769	1528
CAND_0089871	81.2739	1529
CAND_0005669	81.2731	1530
CAND_0025214	81.2687	1531
CAND_0098106	81.2684	1532
CAND_0022342	81.268	1533
CAND_0081366	81.2666	1534
CAND_0092437	81.266	1535
CAND_0043253	81.2549	1536
CAND_0018120	81.2527	1537
CAND_0079500	81.2449	1538
CAND_0059413	81.2441	1539
CAND_0001371	81.2404	1540
CAND_0031502	81.2203	1541
CAND_0049749	81.2177	1542
CAND_0074487	81.2165	1543
CAND_0025508	81.2165	1544
CAND_0033393	81.2162	1545
CAND_0044768	81.2114	1546
CAND_0040489	81.2085	1547
CAND_0002154	81.2081	1548
CAND_0013966	81.2068	1549
CAND_0087080	81.1997	1550
CAND_0030016	81.1997	1551
CAND_0031542	81.1919	1552
CAND_0094558	81.1901	1553
CAND_0018243	81.189	1554
CAND_0006479	81.1859	1555
CAND_0045944	81.1837	1556
CAND_0094329	81.1805	1557
CAND_0001170	81.1786	1558
CAND_0023444	81.1774	1559
CAND_0014645	81.176	1560
CAND_0038244	81.1735	1561
CAND_0012540	81.1735	1562
CAND_0019965	81.1718	1563
CAND_0041759	81.1711	1564
CAND_0031027	81.1646	1565
CAND_0090813	81.1584	1566
CAND_0070192	81.1566	1567
CAND_0072896	81.1548	1568
CAND_0069779	81.1547	1569
CAND_0060679	81.1544	1570
CAND_0021871	81.1522	1571
CAND_0040959	81.1485	1572
CAND_0052333	81.1432	1573
CAND_0037919	81.1411	1574
CAND_0065080	81.141	1575
CAND_0043709	81.1373	1576
CAND_0065296	81.1373	1577
CAND_0073228	81.1365	1578
CAND_0051350	81.1321	1579
CAND_0083060	81.1319	1580
CAND_0051435	81.1227	1581
CAND_0013452	81.1211	1582
CAND_0099113	81.1204	1583
CAND_0043558	81.1194	1584
CAND_0001450	81.1145	1585
CAND_0034393	81.1101	1586
CAND_0075217	81.107	1587
CAND_0071492	81.1063	1588
CAND_0042259	81.1004	1589
CAND_0048624	81.0983	1590
CAND_0083770	81.0964	1591
CAND_0083203	81.0921	1592
CAND_0017264	81.0866	1593
CAND_0094588	81.0827	1594
CAND_0046509	81.0826	1595
CAND_0097097	81.077	1596
CAND_0029266	81.0735	1597
CAND_0057679	81.0726	1598
CAND_0039603	81.0715	1599
CAND_0036819	81.0711	1600
CAND_0067229	81.0699	1601
CAND_0040477	81.069	1602
CAND_0049209	81.0635	1603
CAND_0019176	81.0594	1604
CAND_0098723	81.049	1605
CAND_0051201	81.0399	1606
CAND_0063972	81.0381	1607
CAND_0098446	81.0345	1608
CAND_0090339	81.0311	1609
CAND_0096146	81.0298	1610
CAND_0038657	81.0295	1611
CAND_0053195	81.0281	1612
CAND_0040014	81.0253	1613
CAND_0067431	81.0235	1614
CAND_0019538	81.0224	1615
CAND_0091433	81.0204	1616
CAND_0013163	81.0199	1617
CAND_0073632	81.0174	1618
CAND_0074868	81.0165	1619
CAND_0046250	81.0081	1620
CAND_0063154	81.0055	1621
CAND_0051556	80.9972	1622
CAND_0081794	80.9948	1623
CAND_0083080	80.9947	1624
CAND_0063887	80.993	1625
CAND_0078932	80.9897	1626
CAND_0011286	80.9868	1627
CAND_0016440	80.985	1628
CAND_0021832	80.9801	1629
CAND_0038844	80.9789	1630
CAND_0067603	80.9757	1631
CAND_0038382	80.9732	1632
CAND_0093091	80.9718	1633
CAND_0033571	80.969	1634
CAND_0003397	80.9676	1635
CAND_0070529	80.9656	1636
CAND_0047454	80.965	1637
CAND_0016424	80.9608	1638
CAND_0088965	80.9604	1639
CAND_0043539	80.9595	1640
CAND_0041546	80.9585	1641
CAND_0015352	80.9557	1642
CAND_0075849	80.9513	1643
CAND_0042284	80.9509	1644
CAND_0061146	80.9487	1645
CAND_0091371	80.9472	1646
CAND_0045313	80.9455	1647
CAND_0004463	80.9395	1648
CAND_0000871	80.9342	1649
CAND_0086439	80.9316	1650
CAND_0047921	80.9299	1651
CAND_0056526	80.9266	1652
CAND_0060361	80.9211	1653
CAND_0035889	80.9169	1654
CAND_0068743	80.9168	1655
CAND_0084409	80.9129	1656
CAND_0060773	80.91	1657
CAND_0045604	80.9085	1658
CAND_0089490	80.9058	1659
CAND_0016410	80.899	1660
CAND_0024839	80.8908	1661
CAND_0051569	80.8867	1662
CAND_0032195	80.8826	1663
CAND_0035542	80.8814	1664
CAND_0078489	80.8729	1665
CAND_0042941	80.8659	1666
CAND_0024850	80.8619	1667
CAND_0081850	80.8617	1668
CAND_0020007	80.8602	1669
CAND_0038465	80.8591	1670
CAND_0013248	80.8591	1671
CAND_0091003	80.859	1672
CAND_0075068	80.8578	1673
CAND_0036249	80.8562	1674
CAND_0016539	80.8538	1675
CAND_0060443	80.8467	1676
CAND_0092063	80.8448	1677
CAND_0071649	80.8408	1678
CAND_0007501	80.8338	1679
CAND_0064633	80.8316	1680
CAND_0035119	80.8293	1681
CAND_0006334	80.8278	1682
CAND_0010429	80.822	1683
CAND_0019541	80.8093	1684
CAND_0048487	80.8041	1685
CAND_0013190	80.8	1686
CAND_0010936	80.7946	1687
CAND_0079459	80.7913	1688
CAND_0005357	80.7898	1689
CAND_0038649	80.7822	1690
CAND_0062124	80.7803	1691
CAND_0001747	80.7795	1692
CAND_0052742	80.7778	1693
CAND_0075031	80.7774	1694
CAND_0066498	80.7725	1695
CAND_0010091	80.7694	1696
CAND_0019183	80.7635	1697
CAND_0016852	80.7627	1698
CAND_0032405	80.7605	1699
CAND_0037665	80.75	1700
CAND_0011800	80.7492	1701
CAND_0063044	80.745	1702
CAND_0070953	80.7443	1703
CAND_0093814	80.7422	1704
CAND_0007509	80.7383	1705
CAND_0015425	80.7379	1706
CAND_0084956	80.7369	1707
CAND_0080134	80.7359	1708
CAND_0088891	80.7354	1709
CAND_0084415	80.7274	1710
CAND_0095814	80.7237	1711
CAND_0097888	80.7193	1712
CAND_0028570	80.7167	1713
CAND_0087074	80.7163	1714
CAND_0061365	80.7152	1715
CAND_0019540	80.7132	1716
CAND_0086431	80.7009	1717
CAND_0085164	80.6988	1718
CAND_0070970	80.6905	1719
CAND_0097174	80.6874	1720
CAND_0084260	80.6837	1721
CAND_0035257	80.682	1722
CAND_0073423	80.6808	1723
CAND_0023478	80.6805	1724
CAND_0048445	80.68	1725
CAND_0072810	80.6799	1726
CAND_0014242	80.6769	1727
CAND_0091943	80.6743	1728
CAND_0089953	80.6724	1729
CAND_0019486	80.6697	1730
CAND_0053960	80.6687	1731
CAND_0073394	80.6648	1732
CAND_0095529	80.652	1733
CAND_0086039	80.6499	1734
CAND_0061706	80.6497	1735
CAND_0009480	80.6455	1736
CAND_0041239	80.6367	1737
CAND_0065473	80.6226	1738
CAND_0096551	80.6209	1739
CAND_0004236	80.6126	1740
CAND_0000389	80.6041	1741
CAND_0064982	80.6026	1742
CAND_0038440	80.601	1743
CAND_0072781	80.5988	1744
CAND_0083995	80.5923	1745
CAND_0051705	80.5915	1746
CAND_0056069	80.5898	1747
CAND_0093452	80.5887	1748
CAND_0030026	80.5885	1749
CAND_0063427	80.5845	1750
CAND_0096391	80.5839	1751
CAND_0015750	80.5813	1752
CAND_0033385	80.5798	1753
CAND_0078796	80.5646	1754
CAND_0006090	80.5591	1755
CAND_0013491	80.5498	1756
CAND_0083190	80.5479	1757
CAND_0031506	80.5387	1758
CAND_0084687	80.5376	1759
CAND_0097656	80.5372	1760
CAND_0065769	80.5327	1761
CAND_0032989	80.5243	1762
CAND_0013533	80.5219	1763
CAND_0007201	80.5153	1764
CAND_0003324	80.512	1765
CAND_0014439	80.5039	1766
CAND_0070013	80.501	1767
CAND_0028603	80.5009	1768
CAND_0000046	80.4971	1769
CAND_0082185	80.4952	1770
CAND_0046876	80.4943	1771
CAND_0067947	80.4928	1772
CAND_0096654	80.4928	1773
CAND_0005627	80.487	1774
CAND_0034641	80.4856	1775
CAND_0078963	80.4779	1776
CAND_0026708	80.4765	1777
CAND_0082803	80.4705	1778
CAND_0012256	80.469	1779
CAND_0032861	80.4672	1780
CAND_0024036	80.467	1781
